App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Search Term,Keyword,Match Type,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,DE,Grow,desktop,upcart,upcart,exact,10.56,2,0,0,0,0,0,0,0,3.5,0.5,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,DE,Advanced,desktop,sticky cart,sticky cart,exact,6.06,2,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FR,Grow,desktop,slide cart drawer,slide cart drawer,exact,8.56,2,0,0,0,0,0,0,0,2.5,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,NL,Grow,desktop,slide,slide,exact,7.56,2,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,BE,Advanced,desktop,cart sidebar,cart sidebar,exact,8.03,2,1,0.5,0,0,11.06,0,11.06,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FR,Plus,desktop,cart drawer,cart drawer,exact,7.23,2,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Advanced,desktop,cart,cart,exact,9.53,2,0,0,0,0,0,0,0,4,0.25,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,IE,Grow,desktop,cart,cart,exact,9.53,2,1,0.5,0,0,8.56,0,8.56,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,SE,Grow,desktop,upcart,upcart,exact,10.56,1,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,IE,Grow,desktop,upcart,upcart,exact,10.56,1,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FR,Advanced,desktop,sticky cart,sticky cart,exact,6.06,1,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,SE,Grow,desktop,sticky cart,sticky cart,exact,6.06,1,0,0,0,0,0,0,0,3,0.5,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Grow,desktop,sticky cart,sticky cart,exact,6.06,1,0,0,0,0,0,0,0,2,0.5,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Advanced,desktop,slide cart drawer,slide cart drawer,exact,8.56,1,0,0,0,0,0,0,0,3,0.5,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,DE,Advanced,desktop,slide cart drawer,slide cart drawer,exact,8.56,1,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FR,Grow,desktop,slide cart,slide cart,exact,9.56,1,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,NL,Advanced,desktop,slide,slide,exact,7.56,1,0,0,0,0,0,0,0,1,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FR,Plus,desktop,slide,slide,exact,7.56,1,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Plus,desktop,cartly,cartly,exact,5.56,1,0,0,0,0,0,0,0,1,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FR,Plus,desktop,cartly,cartly,exact,5.56,1,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Advanced,desktop,cart drawer,cart drawer,exact,7.23,1,0,0,0,0,0,0,0,3,0.5,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,IE,Advanced,desktop,cart,cart,exact,9.53,1,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,DE,Advanced,desktop,cart,cart,exact,9.53,1,0,0,0,0,0,0,0,4,0.25,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Plus,desktop,cart,cart,exact,9.53,1,0,0,0,0,0,0,0,7,0.25,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FI,Grow,desktop,cart,cart,exact,9.53,1,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,BE,Grow,desktop,cart,cart,exact,9.53,1,0,0,0,0,0,0,0,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Advanced,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FR,Advanced,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,DK,Advanced,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,AT,Advanced,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,NL,Plus,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Plus,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Grow,desktop,slide cart,slide cart,exact,9.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,NL,Grow,desktop,side cart,side cart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,GB,Grow,desktop,side cart,side cart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FI,Grow,desktop,cart popup,cart popup,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,DE,Grow,desktop,cart app,cart app,exact,7.06,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,BE,Grow,desktop,cart app,cart app,exact,7.06,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,BE,Advanced,desktop,cart,cart,exact,9.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,NL,Plus,desktop,cart,cart,exact,9.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,FR,Plus,desktop,cart,cart,exact,9.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,DE,Plus,desktop,cart,cart,exact,9.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-10,UTC,USD,DK,Grow,desktop,cart,cart,exact,9.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,NL,Grow,desktop,cart,cart,exact,9.53,17,1,0.058823,0,0,8.56,0,8.56,4,0.809523,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Grow,desktop,cart drawer,cart drawer,exact,7.23,11,1,0.090909,0,0,8.56,0,8.56,2.363636,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Advanced,desktop,cart drawer,cart drawer,exact,7.23,10,1,0.1,0,0,8.56,0,8.56,3,0.833333,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Grow,desktop,cart,cart,exact,9.53,10,0,0,0,0,0,0,0,3.4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Grow,desktop,cart,cart,exact,9.53,9,2,0.222222,1,0.5,8.56,17.12,17.12,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,SE,Grow,desktop,cart,cart,exact,9.53,8,0,0,0,0,0,0,0,3.75,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Grow,desktop,cart,cart,exact,9.53,7,1,0.142857,0,0,8.56,0,8.56,3.571428,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Grow,desktop,slide cart drawer,slide cart drawer,exact,8.56,6,0,0,0,0,0,0,0,4,0.857142,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Grow,desktop,cart drawer,cart drawer,exact,7.23,6,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Grow,desktop,slide cart,slide cart,exact,9.56,5,0,0,0,0,0,0,0,2.4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,NL,Grow,desktop,cart drawer,cart drawer,exact,7.23,5,0,0,0,0,0,0,0,2.2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,NL,Grow,desktop,upcart,upcart,exact,10.56,4,0,0,0,0,0,0,0,4,0.666666,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Advanced,desktop,drawer,drawer,exact,2.56,4,0,0,0,0,0,0,0,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DK,Grow,desktop,upcart,upcart,exact,10.56,3,1,0.333333,0,0,10.56,0,10.56,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Grow,desktop,quick cart,quick cart,exact,10.56,3,0,0,0,0,0,0,0,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,SE,Grow,desktop,cart drawer,cart drawer,exact,7.23,3,1,0.333333,1,1,8.56,8.56,8.56,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Advanced,desktop,cart,cart,exact,9.53,3,0,0,0,0,0,0,0,3,0.333333,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,CH,Grow,desktop,cart,cart,exact,9.53,3,1,0.333333,1,1,8.56,8.56,8.56,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Grow,desktop,upcart,upcart,exact,10.56,2,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Grow,desktop,sticky cart,sticky cart,exact,6.06,2,0,0,0,0,0,0,0,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,NL,Grow,desktop,slide,slide,exact,7.56,2,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,BE,Advanced,desktop,cart sidebar,cart sidebar,exact,8.03,2,1,0.5,0,0,11.06,0,11.06,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Plus,desktop,cart drawer,cart drawer,exact,7.23,2,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Advanced,desktop,cart,cart,exact,9.53,2,0,0,0,0,0,0,0,4,0.333333,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,IE,Grow,desktop,cart,cart,exact,9.53,2,1,0.5,0,0,8.56,0,8.56,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,SE,Grow,desktop,upcart,upcart,exact,10.56,1,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,IE,Grow,desktop,upcart,upcart,exact,10.56,1,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Grow,desktop,upcart,upcart,exact,10.56,1,0,0,0,0,0,0,0,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Grow,desktop,upcart,upcart,exact,10.56,1,0,0,0,0,0,0,0,3,0.333333,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Advanced,desktop,sticky cart,sticky cart,exact,6.06,1,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Grow,desktop,sticky cart,sticky cart,exact,6.06,1,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Grow,desktop,slide cart drawer,slide cart drawer,exact,8.56,1,0,0,0,0,0,0,0,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Plus,desktop,slide cart,slide cart,exact,9.56,1,0,0,0,0,0,0,0,7,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,NL,Advanced,desktop,slide,slide,exact,7.56,1,0,0,0,0,0,0,0,1,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Plus,desktop,cartly,cartly,exact,5.56,1,0,0,0,0,0,0,0,1,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Plus,desktop,cartly,cartly,exact,5.56,1,0,0,0,0,0,0,0,2,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Advanced,desktop,cart drawer,cart drawer,exact,7.23,1,0,0,0,0,0,0,0,3,0.5,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Grow,desktop,cart drawer,cart drawer,exact,7.23,1,0,0,0,0,0,0,0,3,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,NL,Advanced,desktop,cart,cart,exact,9.53,1,0,0,0,0,0,0,0,6,0.2,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,IE,Advanced,desktop,cart,cart,exact,9.53,1,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Plus,desktop,cart,cart,exact,9.53,1,0,0,0,0,0,0,0,7,0.333333,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FI,Grow,desktop,cart,cart,exact,9.53,1,0,0,0,0,0,0,0,4,1,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Advanced,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FR,Advanced,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,AT,Advanced,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,NL,Plus,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Plus,desktop,upcart,upcart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,SE,Grow,desktop,sticky cart,sticky cart,exact,6.06,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,GB,Grow,desktop,slide cart,slide cart,exact,9.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,NL,Grow,desktop,side cart,side cart,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,FI,Grow,desktop,cart popup,cart popup,exact,10.56,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Grow,desktop,cart app,cart app,exact,7.06,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Advanced,desktop,cart,cart,exact,9.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,NL,Plus,desktop,cart,cart,exact,9.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DE,Plus,desktop,cart,cart,exact,9.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,HP - EU (A) - 29/08/2025,2025-09-01,2025-09-07,UTC,USD,DK,Grow,desktop,cart,cart,exact,9.53,0,0,0,0,0,0,0,0,0,0,,,,,
