App Name,Ad Name,Start Date,End Date,Time Zone,Currency,Country Code,Shop Plan,Device Type,Search Term,Keyword,Match Type,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BE,Basic,desktop,free gift,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,mobile,free gift,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,desktop,free gift,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AE,Basic,desktop,free gift,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Grow,desktop,free gifft,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free giff,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Advanced,desktop,free gif,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BR,Trial,desktop,free gif,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CO,Grow,desktop,free gif,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,SG,Basic,desktop,free gif,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IT,Basic,desktop,free gif,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,desktop,free gif,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,TR,Basic,desktop,free gi?ft,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IL,Advanced,desktop,free gi,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Plus,desktop,free gi,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IT,Basic,desktop,free gi,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,DE,Basic,desktop,free gi,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BR,Basic,desktop,free gi,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,not_applicable,desktop,free gfit,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,ZA,not_applicable,desktop,free geo blocker,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Grow,desktop,free geo,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,not_applicable,desktop,free gallery,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NZ,Basic,desktop,free g shopping feed,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NL,Advanced,desktop,free g,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Advanced,desktop,free g,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,SG,Basic,desktop,free g,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free fundraising,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,HK,Advanced,desktop,free freight,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Grow,desktop,free freight,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,mobile,free fraud prevention apps,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,free fraud filter app,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IE,not_applicable,desktop,free fraud apps,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Grow,desktop,free forms,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,ZA,Basic,desktop,free forms,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,desktop,free forms,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IE,Basic,desktop,free form builder,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AE,Grow,desktop,free form,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,free form,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,LV,Basic,desktop,free form,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,free for seo,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,not_applicable,desktop,free for development,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,desktop,free footer,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,not_applicable,desktop,free flowing review text,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NL,Basic,desktop,free flipbook,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,ET,not_applicable,desktop,free fiyer,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,not_applicable,mobile,free fire x,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,not_applicable,mobile,free fire max,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Trial,desktop,free fire,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BD,Trial,mobile,free fire,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,not_applicable,mobile,free fire,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,not_applicable,desktop,free fire,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BD,not_applicable,mobile,free fire,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BD,not_applicable,desktop,free fire,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NP,not_applicable,mobile,free fir,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,not_applicable,mobile,free fir,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NZ,Grow,desktop,free filter menu,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NZ,Grow,desktop,free filter,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CA,Basic,desktop,free filter,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CA,Basic,desktop,free filt,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free file upload,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NP,not_applicable,mobile,free feir,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,SE,Trial,desktop,free feed,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,LK,not_applicable,desktop,free faya,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IT,Basic,desktop,free favicon generator,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Grow,desktop,free faq,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Grow,desktop,free faq,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free facebook pixel,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Plus,desktop,free express shipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Grow,desktop,free export,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free events calendar,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Basic,desktop,free events,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free etsy sync,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Basic,desktop,free etsy integration,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CO,Basic,desktop,free estimated delivery date & timer app en espanol,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CO,Basic,desktop,free estimated delivery date & timer app,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CO,Basic,desktop,free estimated delivery date & timer ap,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,free estimated delivery,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NL,Basic,desktop,free erp,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,not_applicable,desktop,free emails,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,free email popups,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free email popup,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,FI,Basic,desktop,free email popup,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free email pop up,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,desktop,free email marketing,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CA,Basic,desktop,free email address,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,mobile,free email,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free effects animation,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,SI,Trial,desktop,free editor,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Trial,mobile,free econ store build,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,mobile,free ebay and amazon,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,mobile,free e-com store build;,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,not_applicable,desktop,free e-com store build,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,mobile,free e-com store build,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CA,Basic,mobile,free e comm build,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,mobile,free e c,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free dtf programs,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free dtf,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,free dropshipping theam,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,mobile,free dropshipping suppliers,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,LB,Basic,desktop,free dropshipping app,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Trial,desktop,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,CA,Trial,mobile,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Trial,desktop,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Grow,mobile,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,not_applicable,desktop,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,BD,not_applicable,desktop,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,mobile,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,SE,Basic,desktop,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,MY,Basic,mobile,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,DE,Basic,mobile,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,DE,Basic,desktop,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,AU,Basic,mobile,free dropshipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,free dropshiping india,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,desktop,free dropship india,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free dropship,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Basic,mobile,free dropsh,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,GB,Basic,desktop,free dropsh,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,NL,Basic,desktop,free drophship,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,FR,Basic,desktop,free dropdown,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Trial,mobile,free drop shipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Trial,desktop,free drop shipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free drop shipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,PK,Basic,desktop,free drop shipping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Basic,desktop,free drop ship,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,IN,Trial,mobile,free droapshiping,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
Cartly Slide Cart Drawer,Broad - Worldwide + All Plans,2025-09-01,2025-09-19,UTC,USD,US,Grow,desktop,free downloads,free shipping upsell,broad,1.53,0,0,0,0,0,0,0,0,0,0,,,,,
